,Symbol,Company Name,Market Cap,% Change,Volume,Revenue
719,VANI,"Vivani Medical, Inc.",112.71M,0.49%,139132,-
720,CMRX,"Chimerix, Inc.",112.41M,1.98%,57642,324.00K
721,CYT,"Cyteir Therapeutics, Inc.",111.95M,-1.61%,42387,-
722,ACRV,"Acrivon Therapeutics, Inc.",109.86M,4.75%,11191,-
723,SY,So-Young International Inc.,109.45M,-1.42%,39894,197.06M
724,PLX,"Protalix BioTherapeutics, Inc.",108.70M,0.67%,68213,63.63M
725,PETS,"PetMed Express, Inc.",106.16M,0.40%,28891,270.52M
726,CRVS,"Corvus Pharmaceuticals, Inc.",103.96M,-2.36%,57403,-
727,RNAC,"Cartesian Therapeutics, Inc.",103.65M,7.81%,1009421,26.00M
728,ANIX,"Anixa Biosciences, Inc.",103.06M,-2.31%,45926,210.00K
729,OTLK,"Outlook Therapeutics, Inc.",102.85M,-2.23%,218539,-
730,KRMD,"KORU Medical Systems, Inc.",100.93M,-2.71%,1624,28.68M
731,BRNS,Barinthus Biotherapeutics plc,100.36M,-3.85%,77905,7.26M
732,ACRS,"Aclaris Therapeutics, Inc.",100.00M,-2.13%,405485,31.25M
733,BWAY,BrainsWay Ltd.,98.82M,3.54%,70340,31.79M
734,SHLT,SHL Telemedicine Ltd.,98.36M,0.33%,410,57.10M
735,CRDL,Cardiol Therapeutics Inc.,98.24M,-2.00%,71144,-
736,RVPH,"Reviva Pharmaceuticals Holdings, Inc.",97.72M,-4.86%,95858,-
737,IFRX,InflaRx N.V.,95.39M,-1.23%,76795,60.80K
738,ANVS,"Annovis Bio, Inc.",94.90M,-0.50%,9944,-
739,BTAI,"BioXcel Therapeutics, Inc.",94.79M,-3.53%,171315,1.24M
740,VERU,Veru Inc.,94.78M,1.65%,1044718,16.30M
741,EQ,"Equillium, Inc.",93.77M,-5.62%,171184,42.63M
742,LIFE,"aTyr Pharma, Inc.",93.11M,1.45%,141120,10.74M
743,ELUT,Elutia Inc.,92.79M,-0.93%,886,42.14M
744,CARM,"Carisma Therapeutics, Inc.",90.80M,1.33%,21281,10.63M
745,AFMD,Affimed N.V.,90.78M,0.18%,56284,20.23M
746,MDXH,MDxHealth SA,89.80M,-0.34%,6601,70.19M
747,CUE,"Cue Biopharma, Inc.",89.34M,-1.01%,27056,3.82M
748,MURA,Mural Oncology plc,88.96M,-1.39%,41909,-
749,MYO,"Myomo, Inc.",88.91M,12.23%,145533,19.24M
750,FORA,Forian Inc.,88.90M,0.69%,5982,23.02M
751,LTRN,Lantern Pharma Inc.,88.85M,-18.74%,442241,-
752,VAXX,"Vaxxinity, Inc.",88.16M,1.24%,216487,-
753,SPRO,"Spero Therapeutics, Inc.",87.98M,1.20%,76254,77.70M
754,DCTH,"Delcath Systems, Inc.",87.85M,-1.00%,35417,2.17M
755,PMVP,"PMV Pharmaceuticals, Inc.",87.45M,-0.59%,398976,-
756,ANTX,"AN2 Therapeutics, Inc.",87.14M,0.17%,60106,-
757,ASRT,"Assertio Holdings, Inc.",86.31M,1.23%,118040,169.43M
758,HYPR,"Hyperfine, Inc.",85.92M,5.83%,10154,9.77M
759,PRPH,"ProPhase Labs, Inc.",85.71M,2.32%,3121,62.71M
760,INCR,InterCure Ltd.,85.68M,-4.10%,8953,112.41M
761,BLRX,BioLineRx Ltd.,85.48M,1.29%,34149,-
762,TRIB,Trinity Biotech plc,85.20M,0.90%,54,61.44M
763,NVNO,enVVeno Medical Corporation,84.03M,-2.06%,21820,-
764,PSNL,"Personalis, Inc.",83.33M,6.67%,195817,73.48M
765,ALVR,"AlloVir, Inc.",83.03M,-0.81%,67219,-
766,IMMX,"Immix Biopharma, Inc.",82.48M,-2.94%,22319,-
767,BNR,Burning Rock Biotech Limited,82.37M,-4.63%,1611,76.83M
768,EGRX,"Eagle Pharmaceuticals, Inc.",80.99M,-6.72%,39213,257.55M
769,PASG,"Passage Bio, Inc.",80.62M,-0.69%,95846,-
770,VNRX,VolitionRx Limited,80.26M,-,8050,651.04K
771,MIST,Milestone Pharmaceuticals Inc.,80.26M,-0.66%,18271,4.50M
772,ASXC,"Asensus Surgical, Inc.",79.47M,0.63%,209625,5.61M
773,DTIL,"Precision BioSciences, Inc.",78.83M,0.67%,26237,52.29M
774,ONCY,Oncolytics Biotech Inc.,78.54M,-,63292,-
775,TIL,"Instil Bio, Inc.",77.85M,-0.25%,5797,-
776,MGRM,"Monogram Orthopaedics, Inc.",77.83M,0.40%,3044,-
777,ATRA,"Atara Biotherapeutics, Inc.",77.61M,-5.37%,429616,4.54M
778,CSBR,"Champions Oncology, Inc.",77.48M,-,190,49.98M
779,IKNA,"Ikena Oncology, Inc.",77.21M,0.63%,54421,13.95M
780,GANX,"Gain Therapeutics, Inc.",76.62M,-1.48%,5882,55.18K
781,ANEB,"Anebulo Pharmaceuticals, Inc.",76.50M,-,1,-
782,HOOK,HOOKIPA Pharma Inc.,75.31M,3.67%,118216,20.55M
783,RZLT,"Rezolute, Inc.",75.29M,4.74%,77591,-
784,ELYM,"Eliem Therapeutics, Inc.",75.27M,0.37%,131,-
785,KRON,"Kronos Bio, Inc.",75.23M,1.55%,157057,4.00M
786,NUTX,"Nutex Health, Inc.",75.04M,3.28%,253683,231.70M
787,ASMB,"Assembly Biosciences, Inc.",74.46M,2.60%,8459,-
788,ENLV,Enlivex Therapeutics Ltd.,73.46M,0.76%,112691,-
789,INTS,"Intensity Therapeutics, Inc.",73.21M,-11.05%,41892,-
790,GNTA,Genenta Science S.p.A.,72.36M,-3.59%,5216,-
791,MLEC,Moolec Science SA,72.34M,-1.78%,10886,-
792,RLYB,Rallybio Corporation,70.67M,0.53%,9333,-
793,CTCX,Carmell Therapeutics Corporation,70.40M,3.37%,3290,25.65M
794,EYEN,"Eyenovia, Inc.",69.71M,4.43%,165818,1.20K
795,KZR,"Kezar Life Sciences, Inc.",69.63M,-0.55%,115831,7.00M
796,PRE,Prenetics Global Limited,69.20M,-7.05%,26605,68.79M
797,MNOV,"MediciNova, Inc.",68.66M,-,3418,1.00M
798,CNTB,Connect Biopharma Holdings Limited,68.29M,4.10%,7588,-
799,SRTS,"Sensus Healthcare, Inc.",68.12M,-2.43%,22143,24.94M
800,LEXX,Lexaria Bioscience Corp.,68.08M,10.95%,313791,276.01K
801,ENZ,"Enzo Biochem, Inc.",67.15M,-1.20%,5147,20.59M
802,APLM,"Apollomics, Inc.",66.66M,2.00%,24885,-
803,APYX,Apyx Medical Corporation,66.52M,-9.90%,113208,50.30M
804,IXHL,Incannex Healthcare Limited,66.18M,-1.32%,15396,-
805,TPST,"Tempest Therapeutics, Inc.",65.25M,-0.88%,144227,-
806,CASI,"CASI Pharmaceuticals, Inc.",64.88M,-5.13%,33816,42.26M
807,CLNN,Clene Inc.,64.21M,-6.00%,264826,718.00K
808,LPTX,"Leap Therapeutics, Inc.",63.91M,1.80%,39498,-
809,NEUE,NeueHealth Inc,63.90M,-2.12%,6401,1.88B
810,DERM,Journey Medical Corporation,63.85M,-2.32%,44111,79.89M
811,TSBX,Turnstone Biologics Corp.,63.51M,5.38%,12672,81.89M
812,XAIR,"Beyond Air, Inc.",63.43M,1.42%,15727,689.00K
813,CGTX,"Cognition Therapeutics, Inc.",63.28M,0.25%,8186,-
814,ALGS,"Aligos Therapeutics, Inc.",63.09M,-0.01%,67832,16.39M
815,HCWB,HCW Biologics Inc.,63.06M,-2.30%,844,576.02K
816,CDTX,"Cidara Therapeutics, Inc.",62.62M,-2.71%,113772,56.54M
817,RBOT,Vicarious Surgical Inc.,62.39M,-1.01%,50373,-
818,BNGO,"Bionano Genomics, Inc.",62.35M,0.88%,469545,36.12M
819,LUCD,Lucid Diagnostics Inc.,61.92M,-2.71%,13229,1.50M
820,CRIS,"Curis, Inc.",61.89M,-1.81%,3825,10.02M
821,SCYX,"SCYNEXIS, Inc.",61.76M,-0.60%,47441,135.87M
822,NSPR,"InspireMD, Inc.",61.69M,-1.52%,1905,6.21M
823,GEG,"Great Elm Group, Inc.",61.11M,1.16%,233,11.05M
824,LVTX,LAVA Therapeutics N.V.,60.99M,3.88%,94258,9.63M
825,PDEX,"Pro-Dex, Inc.",60.67M,1.37%,1269,48.24M
826,SSIC,Silver Spike Investment Corp.,60.28M,0.05%,2299,7.76M
827,MTNB,"Matinas BioPharma Holdings, Inc.",58.66M,2.22%,306727,4.28M
828,RGC,Regencell Bioscience Holdings Limited,58.56M,-5.26%,209,-
829,AVRO,"AVROBIO, Inc.",58.50M,0.38%,35366,-
830,MODD,"Modular Medical, Inc.",57.64M,-2.69%,4753,-
831,MLSS,Milestone Scientific Inc.,57.14M,-0.31%,1761,9.81M
832,THTX,Theratechnologies Inc.,57.07M,-1.64%,13014,59.25M
833,ICCM,IceCure Medical Ltd,56.48M,0.81%,23237,2.91M
834,INAB,"IN8bio, Inc.",56.27M,-5.23%,53445,-
835,NRXP,"NRx Pharmaceuticals, Inc.",56.23M,15.11%,1138173,-
836,CLGN,CollPlant Biotechnologies Ltd.,56.12M,2.04%,1131,10.72M
837,RPHM,"Reneo Pharmaceuticals, Inc.",55.30M,-1.20%,11678,-
838,SLS,"SELLAS Life Sciences Group, Inc.",54.79M,5.16%,488290,-
839,RNLX,Renalytix Plc,54.46M,-1.83%,254061,2.41M
840,CTSO,Cytosorbents Corporation,54.26M,-,13992,37.07M
841,CARA,"Cara Therapeutics, Inc.",53.64M,-1.49%,146612,20.97M
842,AONC,"American Oncology Network, Inc.",53.48M,5.07%,3864,-
843,BIMI,BIMI International Medical Inc.,53.21M,1.47%,1276,5.85M
844,ICU,SeaStar Medical Holding Corporation,53.10M,9.19%,3176960,-
845,CKPT,"Checkpoint Therapeutics, Inc.",52.95M,0.94%,56944,171.00K
846,UNCY,"Unicycive Therapeutics, Inc.",52.83M,1.97%,46747,-
847,AADI,"Aadi Bioscience, Inc.",52.49M,-,52469,23.26M
848,CRVO,CervoMed Inc.,52.43M,-1.38%,12137,1.53M
849,BEAT,"HeartBeam, Inc.",52.39M,2.96%,50817,-
850,FIXX,"Homology Medicines, Inc.",51.72M,1.14%,17082,1.96M
851,AMIX,"Autonomix Medical, Inc.",51.29M,-9.40%,13872,-
852,BOLT,"Bolt Biotherapeutics, Inc.",50.49M,-3.01%,87835,7.20M
853,ACHL,Achilles Therapeutics plc,50.16M,1.61%,43280,-
854,CCEL,"Cryo-Cell International, Inc.",50.14M,-3.47%,6487,31.34M
855,QNCX,"Quince Therapeutics, Inc.",49.94M,0.43%,4931,-
856,ICAD,"iCAD, Inc.",49.81M,-2.12%,46949,22.21M
857,SABS,"SAB Biotherapeutics, Inc.",49.45M,-0.56%,699,4.09M
858,NKGN,"NKGen Biotech, Inc.",49.41M,21.10%,3153790,77.00K
859,ENTX,Entera Bio Ltd.,49.31M,5.97%,33549,14.00K
860,CLRB,"Cellectar Biosciences, Inc.",49.15M,0.25%,103092,-
861,TLSA,Tiziana Life Sciences Ltd,48.85M,-3.89%,39884,-
862,DARE,"Daré Bioscience, Inc.",48.80M,-0.02%,48753,1.00M
863,DRIO,DarioHealth Corp.,48.63M,4.00%,29615,23.55M
864,IPA,ImmunoPrecise Antibodies Ltd.,48.42M,-4.08%,129488,16.52M
865,OCUP,"Ocuphire Pharma, Inc.",47.88M,7.04%,137752,19.05M
866,OKYO,OKYO Pharma Limited,47.86M,0.70%,9085,-
867,BCTX,BriaCell Therapeutics Corp.,47.39M,1.36%,16555,-
868,ELTX,"Elicio Therapeutics, Inc.",47.26M,6.10%,33965,-
869,CYTH,"Cyclo Therapeutics, Inc.",47.18M,0.30%,3049,951.81K
870,EVGN,Evogene Ltd.,47.08M,-2.73%,93447,5.64M
871,DHAI,"DIH Holdings US, Inc.",46.86M,6.73%,138301,13.17M
872,LNSR,"LENSAR, Inc.",46.61M,-3.35%,1117,42.16M
873,NXTC,"NextCure, Inc.",46.04M,-1.47%,21821,-
874,GMDA,Gamida Cell Ltd.,45.42M,-0.88%,430158,673.00K
875,CADL,"Candel Therapeutics, Inc.",45.40M,0.64%,72963,-
876,EFTR,"eFFECTOR Therapeutics, Inc.",44.96M,-8.05%,74393,675.00K
877,FEMY,Femasys Inc.,44.17M,-6.37%,192951,1.09M
878,MDAI,"Spectral AI, Inc.",44.16M,-10.63%,357145,38.14M
879,OWLT,"Owlet, Inc.",44.13M,-0.97%,7851,54.01M
880,RMTI,"Rockwell Medical, Inc.",43.30M,-1.32%,14130,80.83M
881,TARA,"Protara Therapeutics, Inc.",43.19M,-7.37%,47162,-
882,LFWD,ReWalk Robotics Ltd,43.10M,8.92%,170296,13.85M
883,ESLA,"Estrella Immunopharma, Inc.",42.95M,-5.77%,44690,-
884,IRIX,IRIDEX Corporation,42.41M,-1.15%,6700,54.61M
885,CMAX,"CareMax, Inc.",41.94M,-0.18%,7772,763.53M
886,PLUR,Pluri Inc.,41.90M,-4.04%,65322,357.00K
887,OMIC,"Singular Genomics Systems, Inc.",41.73M,3.68%,6298,2.60M
888,RPID,"Rapid Micro Biosystems, Inc.",41.69M,-1.12%,401,22.52M
889,ECOR,"electroCore, Inc.",40.88M,-2.06%,391,13.40M
890,ELDN,"Eledon Pharmaceuticals, Inc.",40.41M,-1.20%,16065,-
891,BGXX,Bright Green Corporation,40.36M,-3.60%,44578,-
892,ICCC,ImmuCell Corporation,40.30M,-0.85%,438,16.29M
893,HLTH,Cue Health Inc.,40.11M,0.42%,54960,198.92M
894,ACXP,"Acurx Pharmaceuticals, Inc.",40.06M,1.03%,11848,-
895,DYAI,"Dyadic International, Inc.",39.76M,5.19%,21279,2.96M
896,CUTR,"Cutera, Inc.",39.52M,9.09%,719217,230.18M
897,BIVI,BioVie Inc.,39.44M,-5.45%,1122201,-
898,FBIO,"Fortress Biotech, Inc.",38.59M,-3.81%,83484,80.97M
899,DXR,Daxor Corporation,37.86M,-0.58%,101,-2.00M
900,AWH,Aspira Women's Health Inc.,37.83M,3.25%,7190,9.18M
901,RVP,"Retractable Technologies, Inc.",37.13M,-0.81%,367,41.99M
902,MRKR,"Marker Therapeutics, Inc.",36.44M,0.24%,429,9.06M
903,PMN,"ProMIS Neurosciences, Inc.",35.88M,3.11%,1106,-
904,APM,Aptorum Group Limited,35.65M,-15.70%,201365,1.20M
905,VTVT,vTv Therapeutics Inc.,35.37M,4.40%,1360,9.00K
906,CODX,"Co-Diagnostics, Inc.",35.17M,1.30%,4967,4.66M
907,POCI,"Precision Optics Corporation, Inc.",34.71M,-0.17%,38,19.22M
908,SNCE,"Science 37 Holdings, Inc.",34.54M,0.16%,5264,60.26M
909,CLDI,"Calidi Biotherapeutics, Inc.",34.43M,-3.12%,103548,45.00K
910,AGE,"AgeX Therapeutics, Inc.",33.42M,-5.79%,20584,94.00K
911,VIRX,"Viracta Therapeutics, Inc.",33.39M,9.36%,27843,-
912,INKT,"MiNK Therapeutics, Inc.",33.21M,-2.29%,8503,-
913,MOVE,Movano Inc.,33.13M,-0.89%,11748,-
914,XGN,Exagen Inc.,32.39M,1.53%,3777,51.62M
915,BIOR,"Biora Therapeutics, Inc.",32.38M,8.82%,235213,18.00K
916,HUGE,FSD Pharma Inc.,32.38M,-1.70%,77774,-
917,ACST,Acasti Pharma Inc.,31.96M,-1.47%,5514,-
918,VYNE,VYNE Therapeutics Inc.,31.65M,-3.34%,5673,424.00K
919,NMTC,NeuroOne Medical Technologies Corporation,31.38M,0.91%,34249,2.82M
920,MEDS,"TRxADE HEALTH, Inc.",30.76M,35.41%,491136,9.09M
921,SLGL,Sol-Gel Technologies Ltd.,30.64M,-4.63%,3182,1.67M
922,TCRT,"Alaunos Therapeutics, Inc.",30.48M,-2.00%,9764,15.00K
923,DRRX,DURECT Corporation,30.13M,-,39735,9.19M
924,EUDA,EUDA Health Holdings Limited,29.80M,4.13%,18973,-
925,PTN,"Palatin Technologies, Inc.",29.69M,-1.14%,138018,7.10M
926,ORGS,Orgenesis Inc.,29.28M,-1.31%,31094,27.75M
927,STRM,"Streamline Health Solutions, Inc.",28.96M,-,5313,23.98M
928,RNXT,"RenovoRx, Inc.",28.94M,-1.74%,9114,-
929,CDIO,"Cardio Diagnostics Holdings, Inc.",28.91M,3.65%,96515,12.71K
930,PHXM,PHAXIAM Therapeutics S.A.,28.90M,-5.20%,902,6.56M
931,CPIX,Cumberland Pharmaceuticals Inc.,28.67M,0.99%,386,39.32M
932,ALRN,"Aileron Therapeutics, Inc.",28.48M,0.17%,748,-
933,NEPH,"Nephros, Inc.",28.47M,-8.15%,17987,13.54M
934,ONCT,"Oncternal Therapeutics, Inc.",28.38M,3.88%,1811,785.00K
935,RGLS,Regulus Therapeutics Inc.,28.11M,0.36%,12037,-
936,ATIP,"ATI Physical Therapy, Inc.",28.04M,-,150,699.02M
937,BFRG,"Bullfrog AI Holdings, Inc.",27.64M,2.32%,49289,75.00K
938,EKSO,"Ekso Bionics Holdings, Inc.",27.57M,-3.25%,46087,18.28M
939,FBRX,"Forte Biosciences, Inc.",27.51M,-5.12%,10772,-
940,SRZN,"Surrozen, Inc.",27.21M,1.88%,4317,12.50M
941,AKLI,"Akili, Inc.",26.72M,-5.56%,97156,1.68M
942,APRE,"Aprea Therapeutics, Inc.",26.64M,-5.21%,1076579,569.16K
943,COCH,"Envoy Medical, Inc.",26.39M,-9.00%,90262,380.00K
944,UBX,"Unity Biotechnology, Inc.",26.35M,1.27%,26419,-
945,LSTA,"Lisata Therapeutics, Inc.",26.33M,-3.37%,762,-
946,NRBO,"NeuroBo Pharmaceuticals, Inc.",26.30M,1.68%,11493,-
947,PYPD,PolyPid Ltd.,26.15M,-0.37%,101,-
948,ONMD,OneMedNet Corporation,25.81M,-0.12%,30194,1.57M
949,IINN,Inspira Technologies Oxy B.H.N. Ltd.,25.61M,2.73%,45144,-
950,APTO,Aptose Biosciences Inc.,25.60M,-3.68%,17833,-
951,SNSE,"Sensei Biotherapeutics, Inc.",25.32M,3.86%,12522,-
952,MEIP,"MEI Pharma, Inc.",25.32M,2.37%,26242,72.65M
953,OCX,OncoCyte Corporation,24.78M,0.67%,374,-2.36M
954,LUMO,"Lumos Pharma, Inc.",24.65M,-1.87%,9402,2.05M
955,TXMD,"TherapeuticsMD, Inc.",24.64M,1.37%,18391,1.95M
956,AXDX,"Accelerate Diagnostics, Inc.",24.50M,1.30%,1792,12.00M
957,NRSN,NeuroSense Therapeutics Ltd.,24.46M,0.89%,31478,-
958,TTOO,"T2 Biosystems, Inc.",24.22M,-0.88%,47867,11.00M
959,ABIO,"ARCA biopharma, Inc.",23.78M,-1.84%,10056,-
960,GDTC,CytoMed Therapeutics Limited,23.75M,-2.84%,2562,573.59K
961,GLTO,"Galecto, Inc.",23.59M,-2.02%,60034,-
962,DMTK,"DermTech, Inc.",23.17M,1.08%,57465,15.30M
963,XLO,"Xilio Therapeutics, Inc.",22.85M,-9.64%,146413,-
964,AIH,Aesthetic Medical International Holdings Group Limited,22.83M,-5.09%,30251,89.89M
965,MAIA,"MAIA Biotechnology, Inc.",22.59M,1.88%,30141,-
966,MBRX,"Moleculin Biotech, Inc.",22.52M,0.80%,4065,-
967,PAVM,PAVmed Inc.,21.98M,4.48%,2769,1.52M
968,TNXP,Tonix Pharmaceuticals Holding Corp.,21.95M,-5.66%,1863211,3.99M
969,IMRN,Immuron Limited,21.87M,-10.53%,202083,2.43M
970,PPBT,Purple Biotech Ltd.,21.78M,-5.76%,38569,-
971,CCLD,"CareCloud, Inc.",21.27M,3.76%,28569,121.18M
972,ITRM,Iterum Therapeutics plc,20.82M,2.58%,146802,-
973,NTRB,Nutriband Inc.,20.64M,0.80%,530,2.09M
974,QLI,Qilian International Holding Group Limited,20.37M,1.74%,798,46.47M
975,KALA,"Kala Pharmaceuticals, Inc.",20.20M,1.23%,8536,-
976,ONTX,"Onconova Therapeutics, Inc.",20.07M,-1.32%,50108,226.00K
977,MYNZ,Mainz Biomed B.V.,19.83M,3.69%,49595,-
978,PHGE,BiomX Inc.,19.63M,-10.26%,334025,-
979,NERV,"Minerva Neurosciences, Inc.",19.58M,-0.18%,27276,-
980,LABP,"Landos Biopharma, Inc.",19.45M,4.34%,12983,-
981,GYRE,"Gyre Therapeutics, Inc.",19.42M,-0.46%,7093,-
982,CCM,Concord Medical Services Holdings Limited,19.32M,-9.26%,2754,84.58M
983,CHRO,Chromocell Therapeutics Corp,19.26M,-2.57%,13776,-
984,CNTG,Centogene N.V.,19.23M,-,70,55.72M
985,LPCN,Lipocine Inc.,19.19M,-0.28%,4118,-2.85M
986,CNTX,Context Therapeutics Inc.,19.16M,0.33%,1113,-
987,SNTI,"Senti Biosciences, Inc.",19.07M,-4.23%,35470,2.62M
988,MTEM,"Molecular Templates, Inc.",18.70M,-1.15%,1423,52.90M
989,TFFP,"TFF Pharmaceuticals, Inc.",18.66M,-,252,932.32K
990,SSKN,"STRATA Skin Sciences, Inc.",18.58M,5.01%,6789,35.27M
991,AIM,AIM ImmunoTech Inc.,18.46M,-0.79%,60609,193.00K
992,MBOT,Microbot Medical Inc.,18.43M,-1.56%,24043,-
993,BMRA,"Biomerica, Inc.",18.34M,-,11794,5.50M
994,MHUA,"Meihua International Medical Technologies Co., Ltd.",18.31M,1.07%,29312,96.70M
995,PETV,"PetVivo Holdings, Inc.",18.11M,2.80%,184401,1.05M
996,MRAI,"Marpai, Inc.",18.08M,21.02%,2341607,36.08M
997,INDP,"Indaptus Therapeutics, Inc.",18.06M,-3.15%,10899,-
998,ETAO,"ETAO International Co., Ltd.",18.01M,-,14748,58.06M
999,NRXS,"NeurAxis, Inc.",17.88M,1.18%,884,2.54M
1000,PIRS,"Pieris Pharmaceuticals, Inc.",17.79M,2.98%,107735,47.36M
1001,PMCB,"PharmaCyte Biotech, Inc.",17.75M,-1.46%,518,-
1002,NCNA,NuCana plc,17.50M,-3.44%,8082,-
1003,AYTU,"Aytu BioPharma, Inc.",17.48M,-0.94%,5574,98.50M
1004,PMD,Psychemedics Corporation,17.41M,0.81%,13178,22.80M
1005,AMS,American Shared Hospital Services,17.25M,-2.83%,578,20.66M
1006,BIAF,"bioAffinity Technologies, Inc.",17.03M,25.49%,339867,321.49K
1007,SYBX,"Synlogic, Inc.",16.82M,0.55%,56345,708.00K
1008,TBIO,"Telesis Bio, Inc.",16.44M,-1.37%,32822,30.00M
1009,COEP,"Coeptis Therapeutics, Inc.",16.37M,-6.21%,63374,-
1010,SEEL,"Seelos Therapeutics, Inc.",16.28M,-0.42%,75168,2.20M
1011,BCLI,Brainstorm Cell Therapeutics Inc.,16.16M,1.48%,66468,-
1012,MIRA,"MIRA Pharmaceuticals, Inc.",16.11M,-1.91%,1950561,-
1013,NXGL,"NEXGEL, Inc.",16.10M,1.41%,11974,3.53M
1014,RDHL,RedHill Biopharma Ltd.,15.89M,1.29%,1933066,35.75M
1015,ACOR,"Acorda Therapeutics, Inc.",15.89M,-0.78%,635,111.12M
1016,KPRX,"Kiora Pharmaceuticals, Inc.",15.35M,0.38%,69500,-
1017,IKT,"Inhibikase Therapeutics, Inc.",15.28M,-2.83%,7606,324.07K
1018,EVAX,Evaxion Biotech A/S,14.92M,1.61%,8055,-
1019,ATHE,Alterity Therapeutics Limited,14.88M,-2.05%,7194,-
1020,COCP,"Cocrystal Pharma, Inc.",14.76M,0.27%,1468,-
1021,TLIS,Talis Biomedical Corporation,14.70M,0.87%,4170,2.20M
1022,TLPH,Talphera Inc.,14.58M,0.44%,18205,651.00K
1023,STRR,"Star Equity Holdings, Inc.",14.40M,-2.17%,11743,77.17M
1024,EDSA,"Edesa Biotech, Inc.",14.36M,-1.96%,1913,-
1025,XRTX,XORTX Therapeutics Inc.,13.83M,-8.28%,31146,-
1026,VBIV,VBI Vaccines Inc.,13.74M,5.10%,37942,8.12M
1027,BTCY,"Biotricity, Inc.",13.56M,-4.93%,13530,11.63M
1028,ELAB,"Elevai Labs, Inc.",13.40M,4.16%,122924,1.03M
1029,CANF,Can-Fite BioPharma Ltd.,13.36M,-1.36%,1693,793.00K
1030,NNVC,"NanoViricides, Inc.",13.07M,3.60%,2295,-
1031,LGVN,Longeveron Inc.,13.07M,-0.94%,9146,709.00K
1032,GRTX,"Galera Therapeutics, Inc.",12.98M,0.13%,131294,-
1033,COSM,Cosmos Health Inc.,12.90M,2.35%,20626,49.59M
1034,NDRA,ENDRA Life Sciences Inc.,12.69M,-,25978,-
1035,BNTC,Benitec Biopharma Inc.,12.68M,3.94%,665,61.00K
1036,DOMH,Dominari Holdings Inc.,12.67M,-1.64%,1130,1.03M
1037,ICCT,iCoreConnect Inc.,12.53M,2.19%,10181,7.75M
1038,ADXN,Addex Therapeutics Ltd,12.19M,-5.34%,4433,2.24M
1039,SYRA,Syra Health Corp.,12.17M,-2.39%,35144,5.71M
1040,MNPR,Monopar Therapeutics Inc.,12.14M,12.65%,127902,-
1041,AKTX,"Akari Therapeutics, Plc",12.10M,0.47%,3073,-
1042,NLSP,NLS Pharmaceutics AG,12.09M,9.71%,41931,-
1043,ERNA,Eterna Therapeutics Inc.,11.98M,7.24%,8275,51.00K
1044,POAI,Predictive Oncology Inc.,11.82M,-2.03%,2312,1.81M
1045,BTTX,"Better Therapeutics, Inc.",11.72M,-4.65%,855842,-
1046,NTBL,Notable Labs Inc.,11.70M,1.37%,21626,-
1047,MBIO,"Mustang Bio, Inc.",11.52M,-9.45%,136637,-
1048,CHEK,Check-Cap Ltd.,11.29M,1.55%,2202,-
1049,TCON,"TRACON Pharmaceuticals, Inc.",11.24M,-0.77%,1386255,12.05M
1050,PRTG,Portage Biotech Inc.,11.07M,-3.14%,666,-
1051,OSA,"ProSomnus, Inc.",10.95M,-0.32%,640,25.61M
1052,BCDA,"BioCardia, Inc.",10.91M,0.02%,46485,570.00K
1053,NVOS,"Novo Integrated Sciences, Inc.",10.82M,-0.89%,55747,13.04M
1054,GENE,Genetic Technologies Limited,10.70M,-1.82%,1664,5.78M
1055,ABVC,"ABVC BioPharma, Inc.",10.69M,-,18389,739.26K
1056,FWBI,"First Wave BioPharma, Inc.",10.66M,-2.77%,16110,-
1057,TRVN,"Trevena, Inc.",10.52M,-1.62%,43520,3.21M
1058,ASLN,ASLAN Pharmaceuticals Limited,10.42M,8.54%,560252,12.00M
1059,ONVO,"Organovo Holdings, Inc.",10.24M,1.96%,4055,242.00K
1060,EIGR,"Eiger BioPharmaceuticals, Inc.",10.23M,4.97%,1460,14.67M
1061,HEPA,"Hepion Pharmaceuticals, Inc.",10.19M,-2.11%,5354,-
1062,GHSI,"Guardion Health Sciences, Inc.",10.14M,0.63%,1445,12.04M
1063,VCNX,"Vaccinex, Inc.",10.09M,-1.37%,1116,795.00K
1064,INBS,Intelligent Bio Solutions Inc.,9.97M,3.04%,59530,2.88M
1065,BNOX,Bionomics Limited,9.95M,-4.92%,46903,15.21K
1066,AIMD,"Ainos, Inc.",9.59M,-11.71%,656225,-
1067,AEZS,Aeterna Zentaris Inc.,9.42M,-3.65%,3929,6.86M
1068,IMNN,"Imunon, Inc.",9.40M,-3.10%,13614,125.00K
1069,APDN,"Applied DNA Sciences, Inc.",9.24M,-1.27%,9501,9.00M
1070,FRES,Fresh2 Group Ltd,9.13M,-10.36%,40209,2.35M
1071,FLGC,Flora Growth Corp.,8.95M,2.75%,31102,70.37M
1072,BCEL,"Atreca, Inc.",8.87M,-0.40%,109289,-
1073,PRPO,"Precipio, Inc.",8.82M,-2.51%,1915,13.26M
1074,CMMB,Chemomab Therapeutics Ltd.,8.72M,1.91%,60355,-
1075,CVKD,"Cadrenal Therapeutics, Inc.",8.72M,-0.28%,37723,-
1076,CELZ,"Creative Medical Technology Holdings, Inc.",8.64M,-0.96%,41284,24.60K
1077,BRTX,"BioRestorative Therapies, Inc.",8.59M,0.76%,16547,130.20K
